scan_date|~|ticker|~|tick_et|~|gap_pct|~|gap_pct_rt|~|gap_pct_delayed|~|prev_close|~|prev_close_alpaca|~|rel_volume|~|ep_score|~|score_tier|~|catalyst_quality|~|adv|~|adv_source|~|pm_rvol|~|rank_by_gap|~|projected_vol_multiple|~|minutes_since_open|~|price_source|~|rt_price_age_s|~|filter_reason
2026-08-24|~|AEMD|~|07:00:00|~|6.959706959706957|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:05:00|~|6.959706959706957|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:10:00|~|6.959706959706957|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:15:00|~|6.959706959706957|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:20:00|~|6.959706959706957|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:25:00|~|6.959706959706957|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:30:00|~|6.959706959706957|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:35:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:40:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:45:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:50:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|07:55:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|08:00:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|08:05:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|08:10:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|08:15:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEMD|~|08:20:00|~|8.058608058608066|~||~||~|2.73|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $2.73 < $5.00 floor
2026-08-24|~|AEON|~|07:00:00|~|6.142634044768353|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|07:05:00|~|5.986465382613228|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|07:10:00|~|5.986465382613228|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|07:15:00|~|5.986465382613228|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|07:20:00|~|5.986465382613228|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|07:45:00|~|5.674128058302978|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|07:50:00|~|5.674128058302978|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|07:55:00|~|5.674128058302978|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|08:00:00|~|5.674128058302978|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|08:05:00|~|5.622071837584594|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|08:15:00|~|5.361790733992714|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|08:25:00|~|5.517959396147839|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|08:30:00|~|5.517959396147839|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|08:35:00|~|5.517959396147839|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|09:45:00|~|5.153565851119219|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~|15|~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AEON|~|09:50:00|~|5.049453409682465|~||~||~|0.1921|~||~||~||~||~||~||~||~||~||~||~|20|~||~||~|filter:universe_prev_close_too_low: prior close $0.19 < $5.00 floor
2026-08-24|~|AERO|~|09:20:00|~|9.18|~|9.18|~|9.18|~|13.72|~|13.72|~|0.01|~||~||~||~|252892.4994255|~|polygon_20d|~|2.345|~|5|~||~||~|polygon_delayed|~|1180.4|~|pre-mkt volume 3,037 < 25,000 shares
2026-08-24|~|AERO|~|09:25:00|~|9.18|~|9.18|~|9.18|~|13.72|~|13.72|~|0.01|~||~||~||~|252892.4994255|~|polygon_20d|~|2.634|~|5|~||~||~|polygon_delayed|~|1480.4|~|pre-mkt volume 3,037 < 25,000 shares
2026-08-24|~|AGRZ|~|07:50:00|~|6.716672349130581|~||~||~|0.2933|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.29 < $5.00 floor
2026-08-24|~|AIFC|~|07:00:00|~|5.045125018493863|~||~||~|0.6759|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.68 < $5.00 floor
2026-08-24|~|AIFU|~|07:00:00|~|6.811388169665788|~||~||~|18.4999|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_day_illiquid: prior-day volume 47,973 < 50,000 shares floor
2026-08-24|~|AIFU|~|07:05:00|~|6.811388169665788|~||~||~|18.4999|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_day_illiquid: prior-day volume 47,973 < 50,000 shares floor
2026-08-24|~|AIFU|~|07:10:00|~|6.811388169665788|~||~||~|18.4999|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_day_illiquid: prior-day volume 47,973 < 50,000 shares floor
2026-08-24|~|AIFU|~|07:15:00|~|6.811388169665788|~||~||~|18.4999|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_day_illiquid: prior-day volume 47,973 < 50,000 shares floor
2026-08-24|~|AIFU|~|07:20:00|~|6.811388169665788|~||~||~|18.4999|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_day_illiquid: prior-day volume 47,973 < 50,000 shares floor
2026-08-24|~|AIFU|~|07:25:00|~|6.811388169665788|~||~||~|18.4999|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_day_illiquid: prior-day volume 47,973 < 50,000 shares floor
2026-08-24|~|AIFU|~|07:30:00|~|6.811388169665788|~||~||~|18.4999|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_day_illiquid: prior-day volume 47,973 < 50,000 shares floor
2026-08-24|~|AIXI|~|09:10:00|~|5.987762237762233|~||~||~|0.4576|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $0.46 < $5.00 floor
2026-08-24|~|AKTX|~|09:30:00|~|7.006369426751602|~||~||~|7.85|~||~||~||~||~||~||~||~||~||~||~|1|~||~||~|filter:universe_prev_day_illiquid: prior-day volume 10,988 < 50,000 shares floor
2026-08-24|~|AKTX|~|09:31:00|~|7.006369426751602|~||~||~|7.85|~||~||~||~||~||~||~||~||~||~||~|1|~||~||~|filter:universe_prev_day_illiquid: prior-day volume 10,988 < 50,000 shares floor
2026-08-24|~|AKTX|~|09:35:00|~|7.006369426751602|~||~||~|7.85|~||~||~||~||~||~||~||~||~||~||~|5|~||~||~|filter:universe_prev_day_illiquid: prior-day volume 10,988 < 50,000 shares floor
2026-08-24|~|AKTX|~|09:40:00|~|7.006369426751602|~||~||~|7.85|~||~||~||~||~||~||~||~||~||~||~|10|~||~||~|filter:universe_prev_day_illiquid: prior-day volume 10,988 < 50,000 shares floor
2026-08-24|~|AKTX|~|09:45:00|~|7.006369426751602|~||~||~|7.85|~||~||~||~||~||~||~||~||~||~||~|15|~||~||~|filter:universe_prev_day_illiquid: prior-day volume 10,988 < 50,000 shares floor
2026-08-24|~|ALVO|~|09:00:00|~|6.320541760722353|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:00:00|~|6.094808126410846|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:05:00|~|6.094808126410846|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:10:00|~|6.546275395033861|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:15:00|~|6.546275395033861|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:20:00|~|7.674943566591419|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:25:00|~|7.2234762979684035|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~||~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:30:00|~|7.449209932279912|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~|1|~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:31:00|~|7.449209932279912|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~|1|~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:35:00|~|7.446952595936803|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~|5|~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:40:00|~|7.674943566591419|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~|10|~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
2026-08-24|~|ALVO|~|09:45:00|~|7.900677200902948|~||~||~|4.43|~||~||~||~||~||~||~||~||~||~||~|15|~||~||~|filter:universe_prev_close_too_low: prior close $4.43 < $5.00 floor
