INTC	2026-02-13	45.76	47.69	44.97	46.79	69740424.0
INTC	2026-02-17	45.93	46.8299	45.455	46.18	65802171.0
INTC	2026-02-18	45.915	46.77	44.88	45.46	65306065.0
INTC	2026-02-19	44.95	45.17	43.92	44.62	72724938.0
INTC	2026-02-20	43.89	44.39	42.88	44.11	90743566.0
INTC	2026-02-23	44.09	44.55	43.18	43.63	57130909.6512
INTC	2026-02-24	44.095	46.6	43.54	46.12	98872271.770935
INTC	2026-02-25	46.09	46.97	45.08	46.88	75645295.387646
INTC	2026-02-26	46.77	46.95	44.39	45.46	71457507.302942
INTC	2026-02-27	44.46	46.56	44.4	45.61	79327248.963787
INTC	2026-03-02	44.2	45.81	43.95	45.5	60705104.243373
INTC	2026-03-03	43.44	43.685	42.14	43.1	83971029.971822
INTC	2026-03-04	44.07	46.125	43.27	45.58	96628102.188456
INTC	2026-03-05	44.87	46.48	44.7	45.95	78229421.249593
INTC	2026-03-06	44.67	45.18	43.28	43.42	74698310.338129
INTC	2026-03-09	42.74	45.76	41.64	45.58	82937382.048002
INTC	2026-03-10	45.41	47.875	45.41	46.78	85233306.01601
INTC	2026-03-11	46.815	48.83	46.66	47.98	72480566.162874
INTC	2026-03-12	47.4	47.435	45.17	45.25	85110211.073762
INTC	2026-03-13	45.97	46.65	45.39	45.77	68386151.081935
INTC	2026-03-16	47.91	49.17	45.69	45.76	114199390.445787
INTC	2026-03-17	46.08	46.08	43.91	44.06	89117892.312241
INTC	2026-03-18	44.2	45.705	44.052	45.03	78056208.607316
INTC	2026-03-19	43.99	46.44	43.65	46.18	74051501.634745
INTC	2026-03-20	46.95	47.55	43.642	43.87	162759215.735316
INTC	2026-03-23	44.5	45.46	43.74	44.01	80772210.427519
INTC	2026-03-24	43.535	44.31	43.2	44.06	65323531.928878
INTC	2026-03-25	45.85	47.845	45.45	47.18	97467909.058928
INTC	2026-03-26	46.295	46.6	43.915	44.1	82841371.632799
INTC	2026-03-27	43.62	44.13	42.86	43.13	70002236.217574
INTC	2026-03-30	43.72	43.99	40.63	41.19	84596011.681215
INTC	2026-03-31	41.95	44.23	41.6	44.13	95294892.392578
INTC	2026-04-01	45	48.77	44.98	48.03	129598509.172362
INTC	2026-04-02	46.06	50.49	46.04	50.38	117134237.331494
INTC	2026-04-06	50.88	52.385	49.87	50.78	79978811.736614
INTC	2026-04-07	51.905	53.27	51.215	52.91	129543837.318273
INTC	2026-04-08	55.365	59.17	54.8	58.95	184599933.904966
INTC	2026-04-09	58.4	62.0799	58.39	61.72	155498192.450146
INTC	2026-04-10	61.52	63.39	60.75	62.38	98660690.527718
INTC	2026-04-13	62.18	65.65	62.18	65.18	112107131.380621
INTC	2026-04-14	65.16	65.18	62.089	63.81	112796097.972313
INTC	2026-04-15	63.77	65.84	62.875	64.94	92051518.063201
INTC	2026-04-16	64.93	68.61	64.272	68.5	108328309.741274
INTC	2026-04-17	68.85	70.325	67.735	68.5	118831534.478306
INTC	2026-04-20	68.45	69.205	64.47	65.7	96838260.684413
INTC	2026-04-21	67.14	67.67	65.64	66.26	91374383.348898
INTC	2026-04-22	67.935	68.77	64.98	65.27	90267286.858035
INTC	2026-04-23	66.1	68.28	65.42	66.78	155141780.911654
INTC	2026-04-24	82.2	85.22	79.62	82.54	281397334.035553
INTC	2026-04-27	83.67	87.1	82.61	84.99	176821716.801523
INTC	2026-04-28	81.28	84.59	80.8	84.52	147766628.516807
INTC	2026-04-29	86.135	94.95	85.87	94.75	234851350.925201
INTC	2026-04-30	95.6	95.69	91.5	94.48	160598600.862325
INTC	2026-05-01	93.2	100.45	92.61	99.62	158502811.702194
INTC	2026-05-04	99.18	99.82	95.6	95.78	119292722.853917
INTC	2026-05-05	100.505	110.48	100.08	108.15	198481963.791266
INTC	2026-05-06	110.975	113.5	106.5801	113.01	157296166.04856
INTC	2026-05-07	111.02	114.51	109.15	109.62	122699875.288571
INTC	2026-05-08	111.81	130.57	111.8	124.92	227681300.957706
SMCI	2026-02-25	31.47	33.855	31.46	33.6	32402874.954854
SMCI	2026-02-26	33.22	33.45	31.16	32.28	28496121.323635
SMCI	2026-02-27	31.86	33.04	31.38	32.39	27204820.433061
SMCI	2026-03-02	30.9	31.975	30.55	31.83	28730017.695383
SMCI	2026-03-03	30.89	31.33	29.6803	30.68	26566022.08289
SMCI	2026-03-04	30.96	32.96	30.85	32.65	31472436.886149
SMCI	2026-03-05	32.315	33.51	31.47	32.24	26932479.23377
SMCI	2026-03-06	31.44	32.41	31.115	31.31	21134588.182528
SMCI	2026-03-09	30.7	32.16	29.85	31.98	27705326.689664
SMCI	2026-03-10	31.85	32.38	31.555	31.79	19233134.852323
SMCI	2026-03-11	32.51	33.07	31.55	31.79	22009241.032614
SMCI	2026-03-12	31.66	31.81	30.8	30.9	16569358.861891
SMCI	2026-03-13	31.04	31.225	30.22	30.75	18279112.68974
SMCI	2026-03-16	31.5	32.43	30.92	31.86	28823950.388246
SMCI	2026-03-17	31.955	32.811	31.48	31.51	20832543.008238
SMCI	2026-03-18	31.32	31.675	30.325	30.35	24360497.50945
SMCI	2026-03-19	30	31.52	29.79	30.79	25754925.543046
SMCI	2026-03-20	22.52	23.095	20.35	20.53	243039023.83165
SMCI	2026-03-23	20.31	22.14	19.48	21.58	114269718.937039
SMCI	2026-03-24	21.3	22.56	20.99	22.23	69821358.079503
SMCI	2026-03-25	22.63	24.19	22.57	24.05	67917074.220417
SMCI	2026-03-26	23.32	23.74	21.86	22.21	53777298.83665
SMCI	2026-03-27	22.21	22.36	21.38	21.97	33020433.602864
SMCI	2026-03-30	22.18	22.25	20.71	21.06	34074917.456924
SMCI	2026-03-31	21.39	22.8	21.34	22.77	37631148.723205
SMCI	2026-04-01	22.87	23.365	22.35	22.51	33420872.256186
SMCI	2026-04-02	21.98	23.335	21.87	23.22	30446148.405879
SMCI	2026-04-06	23.07	23.46	22.03	22.05	23564773.953998
SMCI	2026-04-07	22	22.69	21.79	22.67	25328298.832336
SMCI	2026-04-08	23.99	24.18	22.86	23.37	31894248.04776
SMCI	2026-04-09	23.39	23.95	23.09	23.22	28652520.304846
SMCI	2026-04-10	23.64	25.545	23.64	25.26	43517965.346342
SMCI	2026-04-13	25.06	25.99	24.45	25.97	30018696.45598
SMCI	2026-04-14	27	27.795	26.5	27.2	40885366.409074
SMCI	2026-04-15	27.73	27.93	26.95	27.29	27816852.510585
SMCI	2026-04-16	27.58	28.72	26.67	28.4	28966108.103368
SMCI	2026-04-17	29.06	29.13	28.18	28.56	21872276.657621
SMCI	2026-04-20	28.07	28.88	27.71	28.81	22586229.938134
SMCI	2026-04-21	29.085	29.9359	28.35	28.43	29824028.170775
SMCI	2026-04-22	28.88	29.44	28.78	29.18	24811766.215235
SMCI	2026-04-23	26.5	27.6	26.0607	26.75	46874199.156918
SMCI	2026-04-24	27.53	29.485	27.28	29.08	38606970.259753
SMCI	2026-04-27	28.825	29.49	27.46	27.85	28618697.550739
SMCI	2026-04-28	27	27.64	26.51	27.25	23297125.459784
SMCI	2026-04-29	27.028	27.09	25.46	26.32	26097137.824779
SMCI	2026-04-30	26.91	27.515	26.35	27.4	21028129.342572
